code,link,direction,id,"Latitude,Longitude",name,routeIds
'103701',https://bustime.mta.info/m/index?q=103701,SE,MTA_103701,"40.826428, -73.859856",WHITE PLAINS RD/BRUCKNER BLVD,"['MTA NYCT_BX36', 'MTA NYCT_BX39']"
'103902',https://bustime.mta.info/m/index?q=103902,N,MTA_103902,"40.838162, -73.863537",WHITE PLAINS RD/ARCHER ST,"['MTA NYCT_BX36', 'MTA NYCT_BX39']"
'103903',https://bustime.mta.info/m/index?q=103903,S,MTA_103903,"40.835216, -73.863222",WHITE PLAINS RD/WOOD AV,"['MTA NYCT_BX36', 'MTA NYCT_BX39']"
'103997',https://bustime.mta.info/m/index?q=103997,NW,MTA_103997,"40.903339, -73.850048",E 241 ST/CRANFORD AV,"['MTA NYCT_BX39', 'MTABC_BXM11']"
'104526',https://bustime.mta.info/m/index?q=104526,N,MTA_104526,"40.81549, -73.856674",WHITE PLAINS RD/LACOMBE AV,['MTA NYCT_BX39']
'802009',https://bustime.mta.info/m/index?q=802009,NW,MTA_802009,"40.903265, -73.849912",E 241 ST/CRANFORD AV,['MTA NYCT_BX39']
'802139',https://bustime.mta.info/m/index?q=802139,N,MTA_802139,"40.82439, -73.858732",WHITE PLAINS RD/STORY AV,['MTA NYCT_BX39']
'802141',https://bustime.mta.info/m/index?q=802141,SE,MTA_802141,"40.824106, -73.858845",WHITE PLAINS RD/STORY AV,['MTA NYCT_BX39']
'902198',https://bustime.mta.info/m/index?q=902198,NE,MTA_902198,"40.895444, -73.856098",WHITE PLAINS RD/E 236 ST,['MTA NYCT_BX39']
'902199',https://bustime.mta.info/m/index?q=902199,SW,MTA_902199,"40.895748, -73.856155",WHITE PLAINS RD/E 236 ST,['MTA NYCT_BX39']
'400316',https://bustime.mta.info/m/index?q=400316,SW,MTA_400316,"40.761999, -73.974749",5 AV/W 56 ST,"['MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'400327',https://bustime.mta.info/m/index?q=400327,SW,MTA_400327,"40.743132, -73.988487",5 AV/W 26 ST,"['MTA NYCT_M1', 'MTA NYCT_M2', 'MTA NYCT_M3', 'MTA NYCT_M55', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'402130',https://bustime.mta.info/m/index?q=402130,SE,MTA_402130,"40.741142, -73.98879",E 23 ST/BROADWAY,"['MTA NYCT_M23+', 'MTA NYCT_SIM4C', 'MTA NYCT_SIM10', 'MTA NYCT_SIM31', 'MTA NYCT_SIM33C', 'MTA NYCT_X27', 'MTA NYCT_X28', 'MTA NYCT_X37', 'MTA NYCT_X38', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'402133',https://bustime.mta.info/m/index?q=402133,SE,MTA_402133,"40.739217, -73.984281",E 23 ST/LEXINGTON  AV,"['MTA NYCT_SIM6', 'MTA NYCT_SIM11', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'402134',https://bustime.mta.info/m/index?q=402134,SE,MTA_402134,"40.738589, -73.982755",E 23 ST/3 AV,"['MTABC_BM1', 'MTABC_BM2', 'MTABC_BM3', 'MTABC_BM4', 'MTA NYCT_M23+', 'MTA NYCT_SIM3', 'MTA NYCT_SIM6', 'MTA NYCT_SIM10', 'MTA NYCT_SIM11', 'MTA NYCT_SIM31', 'MTA NYCT_X37', 'MTA NYCT_X38', 'MTA NYCT_X63', 'MTA NYCT_X64']"
'402143',https://bustime.mta.info/m/index?q=402143,NW,MTA_402143,"40.737297, -73.97936",E 23 ST/1 AV,"['MTABC_BM1', 'MTABC_BM2', 'MTABC_BM3', 'MTABC_BM4', 'MTA NYCT_M23+', 'MTA NYCT_SIM3', 'MTA NYCT_SIM6', 'MTA NYCT_SIM10', 'MTA NYCT_SIM11', 'MTA NYCT_SIM31', 'MTA NYCT_X37', 'MTA NYCT_X38', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'402146',https://bustime.mta.info/m/index?q=402146,NW,MTA_402146,"40.739661, -73.984992",E 23 ST/LEXINGTON AV,"['MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'402212',https://bustime.mta.info/m/index?q=402212,E,MTA_402212,"40.761368, -73.970287",E 57 ST/PARK AV,"['MTA NYCT_X63', 'MTA NYCT_X64']"
'402214',https://bustime.mta.info/m/index?q=402214,SE,MTA_402214,"40.760727, -73.968725",E 57 ST/LEXINGTON AV,"['MTA NYCT_M31', 'MTA NYCT_M57', 'MTA NYCT_SIM6', 'MTA NYCT_SIM8', 'MTA NYCT_SIM8X', 'MTA NYCT_SIM11', 'MTA NYCT_SIM22', 'MTA NYCT_SIM25', 'MTA NYCT_SIM26', 'MTA NYCT_SIM31', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'402215',https://bustime.mta.info/m/index?q=402215,SE,MTA_402215,"40.75991, -73.966804",E 57 ST/3 AV,"['MTABC_BM1', 'MTABC_BM2', 'MTABC_BM3', 'MTABC_BM4', 'MTABC_BM5', 'MTA NYCT_M31', 'MTA NYCT_M57', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'402679',https://bustime.mta.info/m/index?q=402679,NE,MTA_402679,"40.751085, -73.974122",3 AV/E 42 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'402681',https://bustime.mta.info/m/index?q=402681,NE,MTA_402681,"40.754234, -73.97185",3 AV/E 47 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'403617',https://bustime.mta.info/m/index?q=403617,NW,MTA_403617,"40.761183, -73.969508",E 57 ST/LEXINGTON AV,"['MTABC_BM1', 'MTABC_BM2', 'MTABC_BM3', 'MTABC_BM4', 'MTABC_BM5', 'MTA NYCT_M31', 'MTA NYCT_M57', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'404169',https://bustime.mta.info/m/index?q=404169,NE,MTA_404169,"40.759232, -73.968227",3 AV/E 55 ST,"['MTABC_QM31', 'MTABC_QM32', 'MTABC_QM35', 'MTABC_QM36', 'MTABC_QM44', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'404295',https://bustime.mta.info/m/index?q=404295,NE,MTA_404295,"40.742006, -73.987081",MADISON AV/E 25 ST,"['MTA NYCT_X27', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'404296',https://bustime.mta.info/m/index?q=404296,NE,MTA_404296,"40.744261, -73.985466",MADISON AV/E 29 ST,"['MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'404297',https://bustime.mta.info/m/index?q=404297,NE,MTA_404297,"40.746968, -73.983438",MADISON AV/E 33 ST,"['MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'404298',https://bustime.mta.info/m/index?q=404298,NE,MTA_404298,"40.751419, -73.980196",MADISON AV/E 40 ST,"['MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'404299',https://bustime.mta.info/m/index?q=404299,NE,MTA_404299,"40.756882, -73.976199",MADISON AV/E 48 ST,"['MTABC_BM1', 'MTABC_BM2', 'MTABC_BM3', 'MTABC_BM4', 'MTABC_BM5', 'MTA NYCT_SIM23', 'MTA NYCT_SIM24', 'MTA NYCT_SIM25', 'MTA NYCT_SIM26', 'MTA NYCT_SIM30', 'MTA NYCT_X27', 'MTA NYCT_X28', 'MTA NYCT_X37', 'MTA NYCT_X38', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'404300',https://bustime.mta.info/m/index?q=404300,NE,MTA_404300,"40.760615, -73.973461",MADISON AV/E 54 ST,"['MTA NYCT_SIM4C', 'MTA NYCT_SIM6', 'MTA NYCT_SIM8', 'MTA NYCT_SIM8X', 'MTA NYCT_SIM11', 'MTA NYCT_SIM22', 'MTA NYCT_SIM31', 'MTA NYCT_SIM33C', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'500222',https://bustime.mta.info/m/index?q=500222,SE,MTA_500222,"40.699235, -73.76302",FARMERS BLVD/113 AV,"['MTA NYCT_Q3', 'MTA NYCT_Q83', 'MTA NYCT_X64']"
'500230',https://bustime.mta.info/m/index?q=500230,E,MTA_500230,"40.692207, -73.8095",LIBERTY AV/REMINGTON ST,['MTA NYCT_X64']
'500256',https://bustime.mta.info/m/index?q=500256,NE,MTA_500256,"40.702673, -73.790146",LIBERTY AV/168 PL,"['MTA NYCT_Q42', 'MTA NYCT_Q83', 'MTA NYCT_X64']"
'500259',https://bustime.mta.info/m/index?q=500259,E,MTA_500259,"40.70534, -73.782662",LIBERTY AV/177 ST,"['MTA NYCT_Q42', 'MTA NYCT_Q83', 'MTA NYCT_X64']"
'500266',https://bustime.mta.info/m/index?q=500266,SE,MTA_500266,"40.703202, -73.767156",LIBERTY AV/HILBURN AV,"['MTA NYCT_Q83', 'MTA NYCT_X64']"
'500332',https://bustime.mta.info/m/index?q=500332,W,MTA_500332,"40.704935, -73.773174",LIBERTY AV/184 ST,"['MTA NYCT_Q83', 'MTA NYCT_X64']"
'500336',https://bustime.mta.info/m/index?q=500336,W,MTA_500336,"40.705371, -73.783023",LIBERTY AV/177 ST,"['MTA NYCT_Q83', 'MTA NYCT_X64']"
'500382',https://bustime.mta.info/m/index?q=500382,E,MTA_500382,"40.691688, -73.761932",LINDEN BLVD/FARMERS BLVD,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'500386',https://bustime.mta.info/m/index?q=500386,E,MTA_500386,"40.693652, -73.754851",LINDEN BLVD/197 ST,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'500391',https://bustime.mta.info/m/index?q=500391,E,MTA_500391,"40.696149, -73.74596",LINDEN BLVD/FRANCIS LEWIS BLVD,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'500394',https://bustime.mta.info/m/index?q=500394,E,MTA_500394,"40.694458, -73.738169",LINDEN BLVD/222 ST,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'500396',https://bustime.mta.info/m/index?q=500396,E,MTA_500396,"40.692768, -73.732816",LINDEN BLVD/228 ST,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'500403',https://bustime.mta.info/m/index?q=500403,W,MTA_500403,"40.693132, -73.733522",LINDEN BLVD/228 ST,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'500406',https://bustime.mta.info/m/index?q=500406,W,MTA_500406,"40.694888, -73.739126",LINDEN BLVD/222 ST,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'500410',https://bustime.mta.info/m/index?q=500410,W,MTA_500410,"40.696066, -73.746528",LINDEN BLVD/FRANCIS LEWIS BLVD,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'500414',https://bustime.mta.info/m/index?q=500414,W,MTA_500414,"40.69374, -73.754979",LINDEN BLVD/197 ST,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'503568',https://bustime.mta.info/m/index?q=503568,SW,MTA_503568,"40.690366, -73.727479",235 ST/LINDEN BLVD,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'503784',https://bustime.mta.info/m/index?q=503784,NW,MTA_503784,"40.699096, -73.762805",FARMERS BLVD/113 RD,"['MTA NYCT_Q3', 'MTA NYCT_Q83', 'MTA NYCT_X64']"
'503831',https://bustime.mta.info/m/index?q=503831,E,MTA_503831,"40.704717, -73.772709",LIBERTY AV/184 ST,"['MTA NYCT_Q83', 'MTA NYCT_X64']"
'503890',https://bustime.mta.info/m/index?q=503890,N,MTA_503890,"40.691988, -73.762313",FARMERS BLVD/LINDEN BLVD,"['MTA NYCT_Q3', 'MTA NYCT_X64']"
'504008',https://bustime.mta.info/m/index?q=504008,W,MTA_504008,"40.70237, -73.791688",LIBERTY AV/MERRICK BLVD,"['MTA NYCT_Q4', 'MTA NYCT_Q5', 'MTA NYCT_Q42', 'MTA NYCT_Q83', 'MTA NYCT_Q85', 'MTA NYCT_X64']"
'504523',https://bustime.mta.info/m/index?q=504523,W,MTA_504523,"40.703831, -73.767425",BRINKERHOFF AV/189 ST,"['MTA NYCT_Q83', 'MTA NYCT_X64']"
'504967',https://bustime.mta.info/m/index?q=504967,W,MTA_504967,"40.692143, -73.810184",LIBERTY AV/VAN WYCK EXPWY,['MTA NYCT_X64']
'551578',https://bustime.mta.info/m/index?q=551578,NW,MTA_551578,"40.715615, -73.832415",QUEENS BLVD/78 AV,"['MTABC_Q60', 'MTABC_QM18', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'551691',https://bustime.mta.info/m/index?q=551691,NW,MTA_551691,"40.712235, -73.825568",QUEENS BLVD/HOOVER AV,"['MTABC_Q60', 'MTABC_QM18', 'MTABC_QM21', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'803035',https://bustime.mta.info/m/index?q=803035,W,MTA_803035,"40.747586, -73.976569",E 37 ST/ 3 AV,"['MTA NYCT_X63', 'MTA NYCT_X64']"
'803036',https://bustime.mta.info/m/index?q=803036,NE,MTA_803036,"40.737111, -73.978302",1 AV / 23 ST,"['MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'803037',https://bustime.mta.info/m/index?q=803037,SW,MTA_803037,"40.759531, -73.976562",5 AV/ W 52 ST,"['MTA NYCT_X63', 'MTA NYCT_X64']"
'803038',https://bustime.mta.info/m/index?q=803038,SW,MTA_803038,"40.755306, -73.979643",5 AV / W 45 ST,"['MTA NYCT_X63', 'MTA NYCT_X64']"
'803039',https://bustime.mta.info/m/index?q=803039,SW,MTA_803039,"40.750242, -73.983329",5 AV / W 37 ST,"['MTA NYCT_X63', 'MTA NYCT_X64']"
'803040',https://bustime.mta.info/m/index?q=803040,SW,MTA_803040,"40.74707, -73.985658",5 AV / 32 ST,"['MTA NYCT_X63', 'MTA NYCT_X64']"
'904026',https://bustime.mta.info/m/index?q=904026,E,MTA_904026,"40.690788, -73.727689",LINDEN BLVD/235 ST,"['MTA NYCT_Q4', 'MTA NYCT_X64']"
'904036',https://bustime.mta.info/m/index?q=904036,SE,MTA_904036,"40.714599, -73.832013",QUEENS BLVD/78 AV,"['MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'904037',https://bustime.mta.info/m/index?q=904037,NE,MTA_904037,"40.696225, -73.804311",LIBERTY AV/SUTPHIN BLVD,['MTA NYCT_X64']
'904038',https://bustime.mta.info/m/index?q=904038,E,MTA_904038,"40.700732, -73.795581",LIBERTY AV/UNION HALL ST,['MTA NYCT_X64']
