code,link,direction,id,"Latitude,Longitude",name,routeIds
'201605',https://bustime.mta.info/m/index?q=201605,N,MTA_201605,"40.600183, -74.09151",TARGEE ST/WEST FINGERBOARD RD,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'201606',https://bustime.mta.info/m/index?q=201606,N,MTA_201606,"40.602009, -74.091307",TARGEE ST/ROME AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_SIM15']"
'201608',https://bustime.mta.info/m/index?q=201608,N,MTA_201608,"40.605822, -74.090891",TARGEE ST/BALTIC AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_SIM15']"
'201609',https://bustime.mta.info/m/index?q=201609,NE,MTA_201609,"40.607445, -74.089593",TARGEE ST/CLOVE RD,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'201611',https://bustime.mta.info/m/index?q=201611,NE,MTA_201611,"40.610909, -74.086061",TARGEE ST/STEUBEN ST,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'201612',https://bustime.mta.info/m/index?q=201612,N,MTA_201612,"40.612359, -74.085058",TARGEE ST/PALMA DR,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'201613',https://bustime.mta.info/m/index?q=201613,N,MTA_201613,"40.613883, -74.084703",TARGEE ST/SOBEL CT,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'201623',https://bustime.mta.info/m/index?q=201623,NE,MTA_201623,"40.631797, -74.077315",VAN DUZER ST/BALTIC ST,"['MTA NYCT_S74', 'MTA NYCT_S78']"
'201638',https://bustime.mta.info/m/index?q=201638,S,MTA_201638,"40.629336, -74.076689",BAY ST/SANDS ST,"['MTA NYCT_S51', 'MTA NYCT_S74', 'MTA NYCT_S76']"
'201649',https://bustime.mta.info/m/index?q=201649,SW,MTA_201649,"40.611794, -74.088349",RICHMOND RD/LONGVIEW RD,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'201650',https://bustime.mta.info/m/index?q=201650,SW,MTA_201650,"40.60889, -74.09078",RICHMOND RD/NARROWS RD SOUTH,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S84', 'MTA NYCT_S86']"
'201651',https://bustime.mta.info/m/index?q=201651,SW,MTA_201651,"40.607187, -74.092384",RICHMOND RD/DOUGLAS RD,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86', 'MTA NYCT_SIM15']"
'201653',https://bustime.mta.info/m/index?q=201653,S,MTA_201653,"40.602935, -74.092738",RICHMOND RD/SPRING ST,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'201654',https://bustime.mta.info/m/index?q=201654,S,MTA_201654,"40.601555, -74.092938",RICHMOND RD/ROME AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86', 'MTA NYCT_SIM15']"
'201655',https://bustime.mta.info/m/index?q=201655,SE,MTA_201655,"40.599703, -74.092042",RICHMOND RD/TARGEE ST,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'201656',https://bustime.mta.info/m/index?q=201656,SW,MTA_201656,"40.598305, -74.092199",RICHMOND RD/HUNTON ST,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'201658',https://bustime.mta.info/m/index?q=201658,W,MTA_201658,"40.596258, -74.095235",RICHMOND RD/MARK ST,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'201659',https://bustime.mta.info/m/index?q=201659,SW,MTA_201659,"40.595224, -74.09761",RICHMOND RD/BURGHER AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'201662',https://bustime.mta.info/m/index?q=201662,S,MTA_201662,"40.59058, -74.10093",RICHMOND RD/FOUR CORNERS RD,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86', 'MTA NYCT_SIM15']"
'201663',https://bustime.mta.info/m/index?q=201663,SW,MTA_201663,"40.589089, -74.101839",RICHMOND RD/BUEL AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'201664',https://bustime.mta.info/m/index?q=201664,SW,MTA_201664,"40.587184, -74.103899",RICHMOND RD/STROBE AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'201665',https://bustime.mta.info/m/index?q=201665,SW,MTA_201665,"40.585168, -74.106279",RICHMOND RD/HULL AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86', 'MTA NYCT_SIM15']"
'202073',https://bustime.mta.info/m/index?q=202073,N,MTA_202073,"40.528511, -74.239275",ARTHUR KILL RD/VETERANS RD WEST,['MTA NYCT_S74']
'202076',https://bustime.mta.info/m/index?q=202076,N,MTA_202076,"40.538259, -74.237338",ARTHUR KILL RD/SHARROTTS RD,['MTA NYCT_S74']
'202078',https://bustime.mta.info/m/index?q=202078,N,MTA_202078,"40.541263, -74.237439",ARTHUR KILL RD/ELLIS RD,['MTA NYCT_S74']
'202079',https://bustime.mta.info/m/index?q=202079,NE,MTA_202079,"40.54247, -74.236407",ARTHUR KILL RD/CLAY PIT RD,['MTA NYCT_S74']
'202080',https://bustime.mta.info/m/index?q=202080,NE,MTA_202080,"40.545386, -74.23052",ARTHUR KILL RD/JOHNSON ST,['MTA NYCT_S74']
'202083',https://bustime.mta.info/m/index?q=202083,E,MTA_202083,"40.547933, -74.226166",ARTHUR KILL RD/BROADWAY STAGES STATEN ISLAND,['MTA NYCT_S74']
'202084',https://bustime.mta.info/m/index?q=202084,SE,MTA_202084,"40.550049, -74.221328",ARTHUR KILL RD/BLOOMINGDALE RD,['MTA NYCT_S74']
'202089',https://bustime.mta.info/m/index?q=202089,E,MTA_202089,"40.557499, -74.207278",ARTHUR KILL RD/VETERANS RD WEST,"['MTA NYCT_S74', 'MTA NYCT_SIM25']"
'202090',https://bustime.mta.info/m/index?q=202090,NE,MTA_202090,"40.557355, -74.199209",ARTHUR KILL RD/CARLYLE GREEN,['MTA NYCT_S74']
'202091',https://bustime.mta.info/m/index?q=202091,NE,MTA_202091,"40.559141, -74.197252",ARTHUR KILL RD/ARDEN AV,"['MTA NYCT_S56', 'MTA NYCT_S74', 'MTA NYCT_SIM4C', 'MTA NYCT_SIM22']"
'202094',https://bustime.mta.info/m/index?q=202094,E,MTA_202094,"40.565227, -74.181514",ARTHUR KILL RD/WOODROW RD,"['MTA NYCT_S56', 'MTA NYCT_S74', 'MTA NYCT_SIM4C', 'MTA NYCT_SIM22']"
'202095',https://bustime.mta.info/m/index?q=202095,SE,MTA_202095,"40.563465, -74.17719",ARTHUR KILL RD/ANNADALE RD,"['MTA NYCT_S55', 'MTA NYCT_S56', 'MTA NYCT_S74']"
'202096',https://bustime.mta.info/m/index?q=202096,E,MTA_202096,"40.562807, -74.175",ARTHUR KILL RD/CROSSFIELD AV,"['MTA NYCT_S55', 'MTA NYCT_S56', 'MTA NYCT_S74']"
'202099',https://bustime.mta.info/m/index?q=202099,NE,MTA_202099,"40.560899, -74.16228",ARTHUR KILL RD/ARMSTRONG AV,"['MTA NYCT_S74', 'MTA NYCT_SIM15']"
'202100',https://bustime.mta.info/m/index?q=202100,E,MTA_202100,"40.561825, -74.15932",ARTHUR KILL RD/COLON AV,['MTA NYCT_S74']
'202101',https://bustime.mta.info/m/index?q=202101,E,MTA_202101,"40.562396, -74.157504",ARTHUR KILL RD/ELVERTON AV,['MTA NYCT_S74']
'202103',https://bustime.mta.info/m/index?q=202103,NE,MTA_202103,"40.566047, -74.153706",ARTHUR KILL RD/GREAVES AV,"['MTA NYCT_S54', 'MTA NYCT_S74']"
'202121',https://bustime.mta.info/m/index?q=202121,NE,MTA_202121,"40.576798, -74.118228",RICHMOND RD/STEELE AV,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'202122',https://bustime.mta.info/m/index?q=202122,NE,MTA_202122,"40.577944, -74.117215",RICHMOND RD/LOCUST AV,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'202123',https://bustime.mta.info/m/index?q=202123,NE,MTA_202123,"40.579363, -74.11451",RICHMOND RD/BANCROFT AV,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'202124',https://bustime.mta.info/m/index?q=202124,NE,MTA_202124,"40.580481, -74.113353",RICHMOND RD/GREELEY AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_SIM15']"
'202125',https://bustime.mta.info/m/index?q=202125,NE,MTA_202125,"40.581152, -74.11226",RICHMOND RD/LINCOLN AV,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'202147',https://bustime.mta.info/m/index?q=202147,N,MTA_202147,"40.614879, -74.084618",TARGEE ST/VANDERBILT AV,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'202149',https://bustime.mta.info/m/index?q=202149,N,MTA_202149,"40.61929, -74.084631",TARGEE ST/OSGOOD AV,['MTA NYCT_S74']
'202150',https://bustime.mta.info/m/index?q=202150,N,MTA_202150,"40.620682, -74.08428",TARGEE ST/YOUNG ST,['MTA NYCT_S74']
'202151',https://bustime.mta.info/m/index?q=202151,N,MTA_202151,"40.622999, -74.083782",TARGEE ST/BROAD ST,['MTA NYCT_S74']
'202152',https://bustime.mta.info/m/index?q=202152,E,MTA_202152,"40.623623, -74.082392",BROAD ST/GORDON ST,['MTA NYCT_S74']
'202153',https://bustime.mta.info/m/index?q=202153,E,MTA_202153,"40.624338, -74.080149",BROAD ST/TOMPKINS AV,['MTA NYCT_S74']
'202176',https://bustime.mta.info/m/index?q=202176,W,MTA_202176,"40.624315, -74.080718",BROAD ST/CEDAR ST,['MTA NYCT_S74']
'202177',https://bustime.mta.info/m/index?q=202177,W,MTA_202177,"40.623531, -74.083199",BROAD ST/GORDON ST,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202179',https://bustime.mta.info/m/index?q=202179,S,MTA_202179,"40.622369, -74.085406",VAN DUZER ST/BROAD ST,['MTA NYCT_S74']
'202180',https://bustime.mta.info/m/index?q=202180,S,MTA_202180,"40.621224, -74.085649",VAN DUZER ST/YOUNG ST,['MTA NYCT_S74']
'202181',https://bustime.mta.info/m/index?q=202181,S,MTA_202181,"40.620044, -74.085932",VAN DUZER ST/OAKLAND TERR,['MTA NYCT_S74']
'202182',https://bustime.mta.info/m/index?q=202182,S,MTA_202182,"40.618589, -74.086118",VAN DUZER ST/BARING PL,['MTA NYCT_S74']
'202184',https://bustime.mta.info/m/index?q=202184,SW,MTA_202184,"40.615681, -74.087652",VAN DUZER ST/HILLSIDE AV,['MTA NYCT_S74']
'202185',https://bustime.mta.info/m/index?q=202185,S,MTA_202185,"40.613738, -74.087392",VAN DUZER ST/VANDERBILT AV,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202187',https://bustime.mta.info/m/index?q=202187,SW,MTA_202187,"40.610017, -74.089539",RICHMOND RD/DE KALB ST,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'202205',https://bustime.mta.info/m/index?q=202205,W,MTA_202205,"40.582282, -74.110271",RICHMOND RD/MIDLAND AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'202206',https://bustime.mta.info/m/index?q=202206,SW,MTA_202206,"40.581102, -74.112641",RICHMOND RD/LINCOLN AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'202207',https://bustime.mta.info/m/index?q=202207,SW,MTA_202207,"40.580404, -74.113691",RICHMOND RD/TODT HILL RD,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86', 'MTA NYCT_SIM15']"
'202208',https://bustime.mta.info/m/index?q=202208,SW,MTA_202208,"40.578967, -74.115154",RICHMOND RD/BANCROFT AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'202209',https://bustime.mta.info/m/index?q=202209,SW,MTA_202209,"40.577638, -74.117819",RICHMOND RD/ALTAMONT ST,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'202210',https://bustime.mta.info/m/index?q=202210,SW,MTA_202210,"40.576397, -74.118861",RICHMOND RD/STEELE AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']"
'202228',https://bustime.mta.info/m/index?q=202228,SW,MTA_202228,"40.564265, -74.155608",ARTHUR KILL RD/GIFFORDS LN,"['MTA NYCT_S74', 'MTA NYCT_SIM15']"
'202229',https://bustime.mta.info/m/index?q=202229,SW,MTA_202229,"40.562863, -74.156965",ARTHUR KILL RD/ELVERTON AV,['MTA NYCT_S74']
'202230',https://bustime.mta.info/m/index?q=202230,W,MTA_202230,"40.56191, -74.159493",ARTHUR KILL RD/BROOKFIELD AV,['MTA NYCT_S74']
'202231',https://bustime.mta.info/m/index?q=202231,SW,MTA_202231,"40.561091, -74.162111",ARTHUR KILL RD/ARMSTRONG AV,"['MTA NYCT_S74', 'MTA NYCT_S84', 'MTA NYCT_SIM15']"
'202232',https://bustime.mta.info/m/index?q=202232,W,MTA_202232,"40.560184, -74.165168",ARTHUR KILL RD/RIDGEWOOD AV,['MTA NYCT_S74']
'202234',https://bustime.mta.info/m/index?q=202234,W,MTA_202234,"40.563064, -74.17567",ARTHUR KILL RD/CROSSFIELD AV,"['MTA NYCT_S55', 'MTA NYCT_S56', 'MTA NYCT_S74', 'MTA NYCT_S84']"
'202235',https://bustime.mta.info/m/index?q=202235,NW,MTA_202235,"40.563775, -74.177486",ARTHUR KILL RD/ANNADALE RD,"['MTA NYCT_S56', 'MTA NYCT_S74', 'MTA NYCT_S84']"
'202236',https://bustime.mta.info/m/index?q=202236,W,MTA_202236,"40.56518, -74.181085",ARTHUR KILL RD/WOODROW RD,"['MTA NYCT_S56', 'MTA NYCT_S74', 'MTA NYCT_S84', 'MTA NYCT_SIM22']"
'202237',https://bustime.mta.info/m/index?q=202237,W,MTA_202237,"40.562649, -74.191986",ARTHUR KILL RD/ARDEN HEIGHTS PLAZA,"['MTA NYCT_S56', 'MTA NYCT_S74', 'MTA NYCT_S84', 'MTA NYCT_SIM4C']"
'202239',https://bustime.mta.info/m/index?q=202239,SW,MTA_202239,"40.558578, -74.198122",ARTHUR KILL RD/ARDEN AV,"['MTA NYCT_S74', 'MTA NYCT_S84', 'MTA NYCT_SIM2', 'MTA NYCT_SIM22']"
'202240',https://bustime.mta.info/m/index?q=202240,SW,MTA_202240,"40.556978, -74.199755",ARTHUR KILL RD/CARLYLE GREEN,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202241',https://bustime.mta.info/m/index?q=202241,NW,MTA_202241,"40.556689, -74.203998",ARTHUR KILL RD EAST/VETERANS RD EAST,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202242',https://bustime.mta.info/m/index?q=202242,W,MTA_202242,"40.557636, -74.207172",ARTHUR KILL RD/WEST SERVICE RD,"['MTA NYCT_S74', 'MTA NYCT_S84', 'MTA NYCT_SIM25']"
'202248',https://bustime.mta.info/m/index?q=202248,W,MTA_202248,"40.548062, -74.226291",ARTHUR KILL RD/BROADWAY STAGES STATEN ISLAND,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202249',https://bustime.mta.info/m/index?q=202249,SW,MTA_202249,"40.545251, -74.230926",ARTHUR KILL RD/JOHNSON ST,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202253',https://bustime.mta.info/m/index?q=202253,S,MTA_202253,"40.537961, -74.237373",ARTHUR KILL RD/SHARROTTS RD,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202254',https://bustime.mta.info/m/index?q=202254,SE,MTA_202254,"40.536255, -74.237425",ARTHUR KILL RD/WINANT PL,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202255',https://bustime.mta.info/m/index?q=202255,SW,MTA_202255,"40.534544, -74.236109",ARTHUR KILL RD/ANDROVETTE ST,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202289',https://bustime.mta.info/m/index?q=202289,SE,MTA_202289,"40.556295, -74.203767",ARTHUR KILL RD/VETERANS RD EAST,"['MTA NYCT_S74', 'MTA NYCT_SIM2', 'MTA NYCT_SIM22', 'MTA NYCT_SIM23', 'MTA NYCT_SIM24']"
'202453',https://bustime.mta.info/m/index?q=202453,SW,MTA_202453,"40.617249, -74.086584",VAN DUZER ST/ROFF ST,['MTA NYCT_S74']
'202572',https://bustime.mta.info/m/index?q=202572,W,MTA_202572,"40.575822, -74.120091",RICHMOND RD/NEW DORP LN,"['MTA NYCT_S57', 'MTA NYCT_S74', 'MTA NYCT_S84', 'MTA NYCT_SIM15']"
'202581',https://bustime.mta.info/m/index?q=202581,NE,MTA_202581,"40.584091, -74.107325",RICHMOND RD/BARTON AV,"['MTA NYCT_S74', 'MTA NYCT_S76']"
'202610',https://bustime.mta.info/m/index?q=202610,SW,MTA_202610,"40.565392, -74.183782",ARTHUR KILL RD/KENILWORTH AV,"['MTA NYCT_S56', 'MTA NYCT_S74', 'MTA NYCT_S84']"
'202611',https://bustime.mta.info/m/index?q=202611,SW,MTA_202611,"40.566708, -74.153134",ARTHUR KILL RD/CORBIN AV,"['MTA NYCT_S54', 'MTA NYCT_S74', 'MTA NYCT_SIM15']"
'202620',https://bustime.mta.info/m/index?q=202620,NW,MTA_202620,"40.561897, -74.172438",ARTHUR KILL RD/LADD AV,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202628',https://bustime.mta.info/m/index?q=202628,SW,MTA_202628,"40.555902, -74.2133",ARTHUR KILL RD/VERIZON FACILITY,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202651',https://bustime.mta.info/m/index?q=202651,E,MTA_202651,"40.572037, -74.143805",RICHMOND RD/ST PATRICKS PL,"['MTA NYCT_S54', 'MTA NYCT_S74', 'MTA NYCT_SIM15']"
'202724',https://bustime.mta.info/m/index?q=202724,NE,MTA_202724,"40.56699, -74.152587",ARTHUR KILL RD/CORBIN AV,"['MTA NYCT_S54', 'MTA NYCT_S74', 'MTA NYCT_SIM15']"
'202725',https://bustime.mta.info/m/index?q=202725,SW,MTA_202725,"40.568674, -74.150795",ARTHUR KILL RD/FRANKLIN LN,"['MTA NYCT_S54', 'MTA NYCT_S74', 'MTA NYCT_SIM15']"
'202726',https://bustime.mta.info/m/index?q=202726,SW,MTA_202726,"40.565163, -74.155103",ARTHUR KILL RD/MILES AV,"['MTA NYCT_S54', 'MTA NYCT_S74']"
'202788',https://bustime.mta.info/m/index?q=202788,NE,MTA_202788,"40.626381, -74.078046",CANAL ST/CANAL ST,"['MTA NYCT_S52', 'MTA NYCT_S74', 'MTA NYCT_S78', 'MTA NYCT_SIM30']"
'202800',https://bustime.mta.info/m/index?q=202800,NE,MTA_202800,"40.570486, -74.148319",ARTHUR KILL RD/UNITED HEBREW CEMETERY,"['MTA NYCT_S54', 'MTA NYCT_S74']"
'202861',https://bustime.mta.info/m/index?q=202861,E,MTA_202861,"40.564147, -74.186488",ARTHUR KILL RD/SAINT JOHN NEWMANN,"['MTA NYCT_S56', 'MTA NYCT_S74', 'MTA NYCT_SIM4C', 'MTA NYCT_SIM22']"
'202864',https://bustime.mta.info/m/index?q=202864,W,MTA_202864,"40.64323, -74.073714",SAINT GEORGE FERRY/RAMP B S74 & S84,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'202933',https://bustime.mta.info/m/index?q=202933,W,MTA_202933,"40.572831, -74.138458",RICHMOND RD/SPRUCE ST,"['MTA NYCT_S54', 'MTA NYCT_S74']"
'203012',https://bustime.mta.info/m/index?q=203012,NE,MTA_203012,"40.575129, -74.121273",RICHMOND RD/ROSE AV,"['MTA NYCT_S57', 'MTA NYCT_S74']"
'203057',https://bustime.mta.info/m/index?q=203057,NE,MTA_203057,"40.597221, -74.092946",RICHMOND RD/OLD TOWN RD,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_SIM15']"
'203059',https://bustime.mta.info/m/index?q=203059,SW,MTA_203059,"40.594363, -74.099054",RICHMOND RD/RARITAN AV,"['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86', 'MTA NYCT_SIM15']"
'203071',https://bustime.mta.info/m/index?q=203071,N,MTA_203071,"40.539973, -74.237502",ARTHUR KILL RD/STORER AV,['MTA NYCT_S74']
'203072',https://bustime.mta.info/m/index?q=203072,S,MTA_203072,"40.539509, -74.237591",ARTHUR KILL RD/STORER AV,"['MTA NYCT_S74', 'MTA NYCT_S84']"
'203080',https://bustime.mta.info/m/index?q=203080,E,MTA_203080,"40.562504, -74.192186",ARTHUR KILL RD/ARDEN HEIGHTS PLAZA,"['MTA NYCT_S56', 'MTA NYCT_S74']"
'203093',https://bustime.mta.info/m/index?q=203093,E,MTA_203093,"40.560254, -74.166045",ARTHUR KILL RD/RIDGEWOOD AV,['MTA NYCT_S74']
