code,link,direction,id,"Latitude,Longitude",name,routeIds
'100494',https://bustime.mta.info/m/index?q=100494,NW,MTA_100494,"40.850225, -73.851173",WILLIAMSBRIDGE RD/MORRIS PARK AV,['MTA NYCT_BX8']
'100495',https://bustime.mta.info/m/index?q=100495,NW,MTA_100495,"40.852588, -73.853022",WILLIAMSBRIDGE RD/RHINELANDER AV,['MTA NYCT_BX8']
'100496',https://bustime.mta.info/m/index?q=100496,NW,MTA_100496,"40.854531, -73.854532",WILLIAMSBRIDGE RD/NEILL AV,"['MTA NYCT_BX8', 'MTA NYCT_BX90']"
'100499',https://bustime.mta.info/m/index?q=100499,N,MTA_100499,"40.859582, -73.857225",WILLIAMSBRIDGE RD/ASTOR AV,['MTA NYCT_BX8']
'100500',https://bustime.mta.info/m/index?q=100500,NW,MTA_100500,"40.862923, -73.857891",WILLIAMSBRIDGE RD/MACE AV,['MTA NYCT_BX8']
'100501',https://bustime.mta.info/m/index?q=100501,NW,MTA_100501,"40.865362, -73.859418",WILLIAMSBRIDGE RD/ALLERTON AV,['MTA NYCT_BX8']
'100502',https://bustime.mta.info/m/index?q=100502,NW,MTA_100502,"40.867063, -73.860948",WILLIAMSBRIDGE RD/BOSTON RD,['MTA NYCT_BX8']
'100504',https://bustime.mta.info/m/index?q=100504,N,MTA_100504,"40.869467, -73.861311",BRONXWOOD AV/ADEE AV,['MTA NYCT_BX8']
'100505',https://bustime.mta.info/m/index?q=100505,N,MTA_100505,"40.87168, -73.861249",BRONXWOOD AV/BURKE AV,['MTA NYCT_BX8']
'100506',https://bustime.mta.info/m/index?q=100506,N,MTA_100506,"40.873431, -73.861184",BRONXWOOD AV/DUNCAN ST,['MTA NYCT_BX8']
'100508',https://bustime.mta.info/m/index?q=100508,NE,MTA_100508,"40.876747, -73.859683",BRONXWOOD AV/TILDEN ST,['MTA NYCT_BX8']
'100510',https://bustime.mta.info/m/index?q=100510,NE,MTA_100510,"40.879904, -73.857941",BRONXWOOD AV/E 216 ST,['MTA NYCT_BX8']
'100511',https://bustime.mta.info/m/index?q=100511,NE,MTA_100511,"40.881303, -73.857168",BRONXWOOD AV/E 218 ST,['MTA NYCT_BX8']
'100513',https://bustime.mta.info/m/index?q=100513,NE,MTA_100513,"40.88415, -73.855599",BRONXWOOD AV/E 222 ST,['MTA NYCT_BX8']
'100515',https://bustime.mta.info/m/index?q=100515,W,MTA_100515,"40.886863, -73.854718",E 226 ST/BRONXWOOD AV,['MTA NYCT_BX8']
'100517',https://bustime.mta.info/m/index?q=100517,W,MTA_100517,"40.888497, -73.859879",E 226 ST/WHITE PLAINS RD,['MTA NYCT_BX8']
'100522',https://bustime.mta.info/m/index?q=100522,SW,MTA_100522,"40.883561, -73.85619",BRONXWOOD AV/E 222 ST,['MTA NYCT_BX8']
'100524',https://bustime.mta.info/m/index?q=100524,SW,MTA_100524,"40.880774, -73.857729",BRONXWOOD AV/E 218 ST,['MTA NYCT_BX8']
'100525',https://bustime.mta.info/m/index?q=100525,SW,MTA_100525,"40.87937, -73.858503",BRONXWOOD AV/E 216 ST,['MTA NYCT_BX8']
'100527',https://bustime.mta.info/m/index?q=100527,SW,MTA_100527,"40.876534, -73.860078",BRONXWOOD AV/TILDEN ST,['MTA NYCT_BX8']
'100528',https://bustime.mta.info/m/index?q=100528,SW,MTA_100528,"40.875661, -73.860554",BRONXWOOD AV/EAST GUN HILL RD,['MTA NYCT_BX8']
'100529',https://bustime.mta.info/m/index?q=100529,S,MTA_100529,"40.873343, -73.861452",BRONXWOOD AV/BARTHOLDI ST,['MTA NYCT_BX8']
'100530',https://bustime.mta.info/m/index?q=100530,S,MTA_100530,"40.870985, -73.861511",BRONXWOOD AV/BURKE AV,['MTA NYCT_BX8']
'100531',https://bustime.mta.info/m/index?q=100531,S,MTA_100531,"40.869254, -73.861565",BRONXWOOD AV/ADEE AV,['MTA NYCT_BX8']
'100533',https://bustime.mta.info/m/index?q=100533,SE,MTA_100533,"40.86678, -73.860948",WILLIAMSBRIDGE RD/BOSTON RD,['MTA NYCT_BX8']
'100534',https://bustime.mta.info/m/index?q=100534,SE,MTA_100534,"40.865653, -73.859938",WILLIAMSBRIDGE RD/ALLERTON AV,['MTA NYCT_BX8']
'100535',https://bustime.mta.info/m/index?q=100535,SE,MTA_100535,"40.862717, -73.858017",WILLIAMSBRIDGE RD/MACE AV,['MTA NYCT_BX8']
'100536',https://bustime.mta.info/m/index?q=100536,SE,MTA_100536,"40.85937, -73.857414",WILLIAMSBRIDGE RD/ASTOR AV,['MTA NYCT_BX8']
'100537',https://bustime.mta.info/m/index?q=100537,SE,MTA_100537,"40.85767, -73.856517",WILLIAMSBRIDGE RD/PELHAM PKWY NORTH,"['MTA NYCT_BX8', 'MTA NYCT_BX90']"
'100538',https://bustime.mta.info/m/index?q=100538,SE,MTA_100538,"40.856632, -73.856086",WILLIAMSBRIDGE RD/PELHAM PKWY SOUTH,"['MTA NYCT_BX8', 'MTA NYCT_BX90']"
'100539',https://bustime.mta.info/m/index?q=100539,SE,MTA_100539,"40.853858, -73.854288",WILLIAMSBRIDGE RD/NEILL AV,"['MTA NYCT_BX8', 'MTA NYCT_BX90']"
'100540',https://bustime.mta.info/m/index?q=100540,SE,MTA_100540,"40.852119, -73.852911",WILLIAMSBRIDGE RD/RHINELANDER AV,['MTA NYCT_BX8']
'100541',https://bustime.mta.info/m/index?q=100541,SE,MTA_100541,"40.850349, -73.851498",WILLIAMSBRIDGE RD/MORRIS PARK AV,['MTA NYCT_BX8']
'100542',https://bustime.mta.info/m/index?q=100542,SE,MTA_100542,"40.84691, -73.849059",WILLIAMSBRIDGE RD/PIERCE AV,['MTA NYCT_BX8']
'100543',https://bustime.mta.info/m/index?q=100543,SE,MTA_100543,"40.844076, -73.845989",WILLIAMSBRIDGE RD/SILVER ST,"['MTA NYCT_BX8', 'MTA NYCT_BX24', 'MTA NYCT_BX31']"
'100946',https://bustime.mta.info/m/index?q=100946,NE,MTA_100946,"40.843758, -73.836358",WESTCHESTER AV/MIDDLETOWN RD,"['MTA NYCT_BX8', 'MTA NYCT_BX24']"
'100947',https://bustime.mta.info/m/index?q=100947,NE,MTA_100947,"40.84543, -73.83423",WESTCHESTER AV/ROBERTS AV,"['MTA NYCT_BX8', 'MTA NYCT_BX24']"
'100984',https://bustime.mta.info/m/index?q=100984,SW,MTA_100984,"40.845604, -73.834137",WESTCHESTER AV/ROBERTS AV,"['MTA NYCT_BX8', 'MTA NYCT_BX24']"
'100985',https://bustime.mta.info/m/index?q=100985,SW,MTA_100985,"40.843796, -73.836454",WESTCHESTER AV/HUTCHINSON RIVER PKWY,"['MTA NYCT_BX8', 'MTA NYCT_BX24']"
'102602',https://bustime.mta.info/m/index?q=102602,SE,MTA_102602,"40.816898, -73.80931",PENNYFIELD AV/HARDING AV,"['MTA NYCT_BX8', 'MTABC_BXM9']"
'102640',https://bustime.mta.info/m/index?q=102640,NW,MTA_102640,"40.813727, -73.802571",TIERNEY PL/LONGSTREET AV,['MTA NYCT_BX8']
'102644',https://bustime.mta.info/m/index?q=102644,NW,MTA_102644,"40.816297, -73.804449",LONGSTREET AV/CHAFFEE AV,['MTA NYCT_BX8']
'102786',https://bustime.mta.info/m/index?q=102786,SW,MTA_102786,"40.888234, -73.860297",WHITE PLAINS RD/E 225 ST,"['MTA NYCT_BX8', 'MTA NYCT_BX39', 'MTABC_BXM11']"
'103003',https://bustime.mta.info/m/index?q=103003,SE,MTA_103003,"40.842408, -73.844482",WILLIAMSBRIDGE RD/EAST TREMONT AV,"['MTA NYCT_BX8', 'MTA NYCT_BX24']"
'103077',https://bustime.mta.info/m/index?q=103077,NE,MTA_103077,"40.818769, -73.809856",PENNYFIELD AV/THROGS NECK EXPWY,['MTA NYCT_BX8']
'103122',https://bustime.mta.info/m/index?q=103122,SW,MTA_103122,"40.885843, -73.861635",WHITE PLAINS RD/E 222 ST,"['MTA NYCT_BX8', 'MTA NYCT_BX39']"
'103161',https://bustime.mta.info/m/index?q=103161,NW,MTA_103161,"40.822599, -73.811021",EDGEWATER PL/EDGEWATER PARK OVAL,"['MTA NYCT_BX8', 'MTABC_BXM9']"
'103162',https://bustime.mta.info/m/index?q=103162,NW,MTA_103162,"40.825071, -73.815501",THROGS NECK EXPWY/VETERANS MEMORIAL PARK,['MTA NYCT_BX8']
'103165',https://bustime.mta.info/m/index?q=103165,NW,MTA_103165,"40.829764, -73.815127",CLARENCE AV/RANDALL AV,['MTA NYCT_BX8']
'103166',https://bustime.mta.info/m/index?q=103166,NW,MTA_103166,"40.831259, -73.816395",CLARENCE AV/PHILIP AV,['MTA NYCT_BX8']
'103167',https://bustime.mta.info/m/index?q=103167,NW,MTA_103167,"40.833126, -73.816852",DEAN AV/LAFAYETTE AV,['MTA NYCT_BX8']
'103168',https://bustime.mta.info/m/index?q=103168,NW,MTA_103168,"40.835433, -73.817934",DEAN AV/LAYTON AV,['MTA NYCT_BX8']
'103169',https://bustime.mta.info/m/index?q=103169,W,MTA_103169,"40.834941, -73.821032",LAYTON AV/VINCENT AV,['MTA NYCT_BX8']
'103171',https://bustime.mta.info/m/index?q=103171,SW,MTA_103171,"40.833521, -73.825437",OTIS AV/LOGAN AV,['MTA NYCT_BX8']
'103172',https://bustime.mta.info/m/index?q=103172,NW,MTA_103172,"40.834671, -73.826413",CROSBY AV/BRUCKNER BLVD,['MTA NYCT_BX8']
'103173',https://bustime.mta.info/m/index?q=103173,NW,MTA_103173,"40.83661, -73.827749",CROSBY AV/BAISLEY AV,['MTA NYCT_BX8']
'103174',https://bustime.mta.info/m/index?q=103174,N,MTA_103174,"40.838651, -73.829034",CROSBY AV/WATERBURY AV,['MTA NYCT_BX8']
'103176',https://bustime.mta.info/m/index?q=103176,N,MTA_103176,"40.842469, -73.830059",CROSBY AV/ZULETTE AV,['MTA NYCT_BX8']
'103177',https://bustime.mta.info/m/index?q=103177,N,MTA_103177,"40.844191, -73.830462",CROSBY AV/MIDDLETOWN RD,['MTA NYCT_BX8']
'103181',https://bustime.mta.info/m/index?q=103181,SE,MTA_103181,"40.846774, -73.832273",CROSBY AV/WESTCHESTER AV,"['MTA NYCT_BX8', 'MTABC_BXM8']"
'103183',https://bustime.mta.info/m/index?q=103183,S,MTA_103183,"40.843547, -73.830407",CROSBY AV/MIDDLETOWN RD,['MTA NYCT_BX8']
'103186',https://bustime.mta.info/m/index?q=103186,SE,MTA_103186,"40.837996, -73.828786",CROSBY AV/WATERBURY AV,['MTA NYCT_BX8']
'103187',https://bustime.mta.info/m/index?q=103187,SE,MTA_103187,"40.836028, -73.827492",CROSBY AV/BAISLEY AV,['MTA NYCT_BX8']
'103188',https://bustime.mta.info/m/index?q=103188,SE,MTA_103188,"40.834379, -73.82636",CROSBY AV/BRUCKNER BLVD,['MTA NYCT_BX8']
'103192',https://bustime.mta.info/m/index?q=103192,E,MTA_103192,"40.835333, -73.818516",LAYTON AV/CLARENCE AV,"['MTA NYCT_BX8', 'MTABC_BXM9']"
'103194',https://bustime.mta.info/m/index?q=103194,SE,MTA_103194,"40.833255, -73.817188",DEAN AV/LAFAYETTE AV,['MTA NYCT_BX8']
'103195',https://bustime.mta.info/m/index?q=103195,SE,MTA_103195,"40.831031, -73.816352",CLARENCE AV/PHILIP AV,['MTA NYCT_BX8']
'103196',https://bustime.mta.info/m/index?q=103196,,MTA_103196,"40.829536, -73.815088",CLARENCE AV/RANDALL AV,"['MTA NYCT_BX8', 'MTABC_BXM9']"
'103204',https://bustime.mta.info/m/index?q=103204,E,MTA_103204,"40.816647, -73.800463",LOCUST POINT DR/GIEGERICH PL,['MTA NYCT_BX8']
'103206',https://bustime.mta.info/m/index?q=103206,SW,MTA_103206,"40.813801, -73.802361",TIERNEY PL/LONGSTREET AV,['MTA NYCT_BX8']
'103230',https://bustime.mta.info/m/index?q=103230,SE,MTA_103230,"40.818186, -73.809968",PENNYFIELD AV/LAWTON AV,['MTA NYCT_BX8']
'103234',https://bustime.mta.info/m/index?q=103234,SE,MTA_103234,"40.824917, -73.815646",THROGS NECK EXPWY/VETERANS MEMORIAL PARK,['MTA NYCT_BX8']
'103459',https://bustime.mta.info/m/index?q=103459,E,MTA_103459,"40.81966, -73.809815",THROGS NECK EXPWY/PRENTISS AV,"['MTA NYCT_BX8', 'MTABC_BXM9']"
'103508',https://bustime.mta.info/m/index?q=103508,E,MTA_103508,"40.81727, -73.805973",THROGS NECK EXPWY/HARDING AV,['MTA NYCT_BX8']
'103561',https://bustime.mta.info/m/index?q=103561,E,MTA_103561,"40.834809, -73.820729",LAYTON AV/VINCENT AV,['MTA NYCT_BX8']
'103681',https://bustime.mta.info/m/index?q=103681,SW,MTA_103681,"40.840742, -73.841952",WESTCHESTER AV/EAST TREMONT AV,['MTA NYCT_BX8']
'103688',https://bustime.mta.info/m/index?q=103688,NW,MTA_103688,"40.846891, -73.832267",CROSBY AV/BUHRE AV,['MTA NYCT_BX8']
'103690',https://bustime.mta.info/m/index?q=103690,W,MTA_103690,"40.81995, -73.81021",THROGS NECK EXPWY/WISSMAN AV,"['MTA NYCT_BX8', 'MTABC_BXM9']"
'103692',https://bustime.mta.info/m/index?q=103692,S,MTA_103692,"40.841801, -73.829991",CROSBY AV/DUDLEY AV,['MTA NYCT_BX8']
'103698',https://bustime.mta.info/m/index?q=103698,NW,MTA_103698,"40.8225, -73.810952",EDGEWATER PARK/EDGEWATER PARK OVAL,"['MTA NYCT_BX8', 'MTABC_BXM9']"
'103699',https://bustime.mta.info/m/index?q=103699,NW,MTA_103699,"40.858005, -73.856477",WILLIAMSBRIDGE RD/PELHAM PKWY NORTH,"['MTA NYCT_BX8', 'MTA NYCT_BX90']"
'103700',https://bustime.mta.info/m/index?q=103700,NW,MTA_103700,"40.856857, -73.855948",WILLIAMSBRIDGE RD/PELHAM PKWY,"['MTA NYCT_BX8', 'MTA NYCT_BX90']"
'103702',https://bustime.mta.info/m/index?q=103702,SE,MTA_103702,"40.826575, -73.815982",ELLSWORTH AV/SCHLEY AV,['MTA NYCT_BX8']
'103712',https://bustime.mta.info/m/index?q=103712,NW,MTA_103712,"40.817054, -73.809205",PENNYFIELD AV/HARDING AV,['MTA NYCT_BX8']
'103719',https://bustime.mta.info/m/index?q=103719,SE,MTA_103719,"40.841139, -73.842918",EAST TREMONT AV/LANE AV,['MTA NYCT_BX8']
'103726',https://bustime.mta.info/m/index?q=103726,E,MTA_103726,"40.884605, -73.858431",E 222 ST/BARNES AV,['MTA NYCT_BX8']
'103784',https://bustime.mta.info/m/index?q=103784,SE,MTA_103784,"40.816201, -73.804619",LONGSTREET AV/CHAFFEE AV,['MTA NYCT_BX8']
'103989',https://bustime.mta.info/m/index?q=103989,NW,MTA_103989,"40.821086, -73.81259",THROGS NECK EXPWY/MEAGHER AV,['MTA NYCT_BX8']
'104062',https://bustime.mta.info/m/index?q=104062,NW,MTA_104062,"40.828202, -73.817185",THROGS NECK EXPWY/RANDALL AV,"['MTA NYCT_BX8', 'MTABC_BXM9']"
'104072',https://bustime.mta.info/m/index?q=104072,NE,MTA_104072,"40.875562, -73.860337",BRONXWOOD AV/GUN HILL RD,['MTA NYCT_BX8']
'104274',https://bustime.mta.info/m/index?q=104274,W,MTA_104274,"40.816774, -73.800411",GEIGERICH PL/LOCUST POINT DR,['MTA NYCT_BX8']
'104676',https://bustime.mta.info/m/index?q=104676,NW,MTA_104676,"40.842891, -73.844666",WILLIAMSBRIDGE RD/HALPERIN AV,['MTA NYCT_BX8']
'401445',https://bustime.mta.info/m/index?q=401445,NE,MTA_401445,"40.81434, -73.955492",AMSTERDAM AV/W 126 ST,"['MTA NYCT_M101', 'MTA NYCT_M104']"
'401446',https://bustime.mta.info/m/index?q=401446,NE,MTA_401446,"40.814996, -73.955014",AMSTERDAM AV/W 129 ST,"['MTA NYCT_M11', 'MTA NYCT_M101']"
'401447',https://bustime.mta.info/m/index?q=401447,NE,MTA_401447,"40.816685, -73.953761",AMSTERDAM AV/W 131 ST,"['MTA NYCT_M11', 'MTA NYCT_M100', 'MTA NYCT_M101']"
'401448',https://bustime.mta.info/m/index?q=401448,NE,MTA_401448,"40.81785, -73.952922",AMSTERDAM AV/W 133 ST,['MTA NYCT_M101']
'401458',https://bustime.mta.info/m/index?q=401458,SW,MTA_401458,"40.816009, -73.954424",AMSTERDAM AV/W 131 ST,"['MTA NYCT_M11', 'MTA NYCT_M100', 'MTA NYCT_M101']"
'401459',https://bustime.mta.info/m/index?q=401459,SW,MTA_401459,"40.814859, -73.95525",AMSTERDAM AV/W 129 ST,"['MTA NYCT_M11', 'MTA NYCT_M100', 'MTA NYCT_M101']"
'401946',https://bustime.mta.info/m/index?q=401946,NE,MTA_401946,"40.787906, -73.947273",3 AV/E 99 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'401947',https://bustime.mta.info/m/index?q=401947,NE,MTA_401947,"40.789273, -73.946287",3 AV/E 102 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'401948',https://bustime.mta.info/m/index?q=401948,NE,MTA_401948,"40.79054, -73.945358",3 AV/E 104 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'401973',https://bustime.mta.info/m/index?q=401973,SW,MTA_401973,"40.79057, -73.947556",LEXINGTON AV/E 104 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'401974',https://bustime.mta.info/m/index?q=401974,SW,MTA_401974,"40.789366, -73.948437",LEXINGTON AV/E 102 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402502',https://bustime.mta.info/m/index?q=402502,NW,MTA_402502,"40.803935, -73.936221",E 125 ST/3 AV,"['MTA NYCT_M101', 'MTA NYCT_M125']"
'402503',https://bustime.mta.info/m/index?q=402503,W,MTA_402503,"40.804584, -73.937761",E 125 ST/LEXINGTON AV,"['MTA NYCT_M101', 'MTA NYCT_M125']"
'402504',https://bustime.mta.info/m/index?q=402504,NW,MTA_402504,"40.805301, -73.939475",E 125 ST/PARK AV,"['MTA NYCT_M101', 'MTA NYCT_M125']"
'402505',https://bustime.mta.info/m/index?q=402505,NW,MTA_402505,"40.805979, -73.940999",E 125 ST/MADISON AV,"['MTA NYCT_M101', 'MTA NYCT_M125']"
'402506',https://bustime.mta.info/m/index?q=402506,NW,MTA_402506,"40.806542, -73.94244",W 125 ST/5 AV,"['MTA NYCT_M101', 'MTA NYCT_M125']"
'402507',https://bustime.mta.info/m/index?q=402507,W,MTA_402507,"40.808026, -73.945964",W 125 ST/MALCOLM X BLVD,"['MTA NYCT_M101', 'MTA NYCT_M125']"
'402508',https://bustime.mta.info/m/index?q=402508,NW,MTA_402508,"40.809228, -73.948781",W 125 ST/ADAM C POWELL BLVD,"['MTA NYCT_M101', 'MTA NYCT_M125']"
'402509',https://bustime.mta.info/m/index?q=402509,NW,MTA_402509,"40.810402, -73.951598",W 125 ST/FREDERICK DOUGLASS BLVD,"['MTA NYCT_M101', 'MTA NYCT_M125']"
'402510',https://bustime.mta.info/m/index?q=402510,NW,MTA_402510,"40.811005, -73.953007",W 125 ST/SAINT NICHOLAS AV,"['MTA NYCT_M100', 'MTA NYCT_M101', 'MTA NYCT_M125']"
'402512',https://bustime.mta.info/m/index?q=402512,NW,MTA_402512,"40.813269, -73.956121",W 125 ST/AMSTERDAM AV,['MTA NYCT_M101']
'402517',https://bustime.mta.info/m/index?q=402517,NE,MTA_402517,"40.819316, -73.95184",AMSTERDAM AV/W 135 ST,"['MTA NYCT_M100', 'MTA NYCT_M101']"
'402518',https://bustime.mta.info/m/index?q=402518,NE,MTA_402518,"40.821041, -73.950578",AMSTERDAM AV/W 138 ST,"['MTA NYCT_M100', 'MTA NYCT_M101']"
'402519',https://bustime.mta.info/m/index?q=402519,NE,MTA_402519,"40.822402, -73.949594",AMSTERDAM AV/W 140 ST,['MTA NYCT_M101']
'402520',https://bustime.mta.info/m/index?q=402520,NE,MTA_402520,"40.824241, -73.94826",AMSTERDAM AV/W 143 ST,"['MTA NYCT_M100', 'MTA NYCT_M101']"
'402521',https://bustime.mta.info/m/index?q=402521,NE,MTA_402521,"40.825615, -73.947231",AMSTERDAM AV/W 145 ST,['MTA NYCT_M101']
'402526',https://bustime.mta.info/m/index?q=402526,NE,MTA_402526,"40.831683, -73.942827",AMSTERDAM AV/W 155 ST,"['MTA NYCT_M3', 'MTA NYCT_M100', 'MTA NYCT_M101']"
'402634',https://bustime.mta.info/m/index?q=402634,NE,MTA_402634,"40.743707, -73.979544",3 AV/E 31 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402638',https://bustime.mta.info/m/index?q=402638,SW,MTA_402638,"40.833351, -73.941776",AMSTERDAM AV/W 158 ST,"['MTA NYCT_M3', 'MTA NYCT_M100', 'MTA NYCT_M101']"
'402639',https://bustime.mta.info/m/index?q=402639,SW,MTA_402639,"40.831932, -73.942813",AMSTERDAM AV/W 156 ST,"['MTA NYCT_M100', 'MTA NYCT_M101']"
