code,link,direction,id,"Latitude,Longitude",name,routeIds
'303297',https://bustime.mta.info/m/index?q=303297,SE,MTA_303297,"40.680464, -73.974971",FLATBUSH AV/BERGEN ST,"['MTA NYCT_B41', 'MTA NYCT_B67']"
'303524',https://bustime.mta.info/m/index?q=303524,SE,MTA_303524,"40.685406, -73.978525",FLATBUSH AV/STATE ST,"['MTA NYCT_B45', 'MTA NYCT_B67']"
'304722',https://bustime.mta.info/m/index?q=304722,W,MTA_304722,"40.700212, -73.987083",SANDS ST/JAY ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305191',https://bustime.mta.info/m/index?q=305191,SE,MTA_305191,"40.704836, -73.966339",WYTHE AV/CLYMER ST,"['MTA NYCT_B62', 'MTA NYCT_B67']"
'305211',https://bustime.mta.info/m/index?q=305211,S,MTA_305211,"40.691633, -73.987375",JAY ST/FULTON ST,"['MTA NYCT_B57', 'MTA NYCT_B67']"
'305624',https://bustime.mta.info/m/index?q=305624,NW,MTA_305624,"40.658161, -73.986513",20 ST/8 AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305626',https://bustime.mta.info/m/index?q=305626,NE,MTA_305626,"40.661697, -73.985795",7 AV/PROSPECT AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305627',https://bustime.mta.info/m/index?q=305627,NE,MTA_305627,"40.663481, -73.984313",7 AV/15 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305628',https://bustime.mta.info/m/index?q=305628,NE,MTA_305628,"40.664691, -73.983307",7 AV/13 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305629',https://bustime.mta.info/m/index?q=305629,NE,MTA_305629,"40.665909, -73.982287",7 AV/11 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305630',https://bustime.mta.info/m/index?q=305630,NE,MTA_305630,"40.667271, -73.981178",7 AV/9 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305632',https://bustime.mta.info/m/index?q=305632,NE,MTA_305632,"40.67075, -73.978241",7 AV/3 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305633',https://bustime.mta.info/m/index?q=305633,NE,MTA_305633,"40.672529, -73.976766",7 AV/GARFIELD PL,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305634',https://bustime.mta.info/m/index?q=305634,NE,MTA_305634,"40.674858, -73.975088",7 AV/UNION ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305635',https://bustime.mta.info/m/index?q=305635,NE,MTA_305635,"40.675611, -73.974587",7 AV/LINCOLN PL,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305636',https://bustime.mta.info/m/index?q=305636,NE,MTA_305636,"40.677315, -73.97344",7 AV/STERLING PL,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305670',https://bustime.mta.info/m/index?q=305670,SW,MTA_305670,"40.677797, -73.973229",7 AV/FLATBUSH AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305671',https://bustime.mta.info/m/index?q=305671,SW,MTA_305671,"40.676845, -73.973898",7 AV/STERLING PL,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305672',https://bustime.mta.info/m/index?q=305672,SW,MTA_305672,"40.675207, -73.975038",7 AV/BERKELEY PL,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305673',https://bustime.mta.info/m/index?q=305673,SW,MTA_305673,"40.674188, -73.975723",7 AV/UNION ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305674',https://bustime.mta.info/m/index?q=305674,SW,MTA_305674,"40.672109, -73.97735",7 AV/GARFIELD PL,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305675',https://bustime.mta.info/m/index?q=305675,SW,MTA_305675,"40.670287, -73.978868",7 AV/3 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305676',https://bustime.mta.info/m/index?q=305676,SW,MTA_305676,"40.668484, -73.980365",7 AV/6 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305677',https://bustime.mta.info/m/index?q=305677,SW,MTA_305677,"40.666648, -73.981897",7 AV/9 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305678',https://bustime.mta.info/m/index?q=305678,SW,MTA_305678,"40.665459, -73.982889",7 AV/11 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305679',https://bustime.mta.info/m/index?q=305679,SW,MTA_305679,"40.664274, -73.983884",7 AV/13 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305680',https://bustime.mta.info/m/index?q=305680,SW,MTA_305680,"40.663017, -73.984879",7 AV/15 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305681',https://bustime.mta.info/m/index?q=305681,SW,MTA_305681,"40.661603, -73.986105",7 AV/PROSPECT AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'305682',https://bustime.mta.info/m/index?q=305682,SW,MTA_305682,"40.660157, -73.987605",7 AV/18 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306264',https://bustime.mta.info/m/index?q=306264,S,MTA_306264,"40.69735, -73.98706",JAY ST/CHAPEL ST,['MTA NYCT_B67']
'306337',https://bustime.mta.info/m/index?q=306337,E,MTA_306337,"40.699922, -73.987598",SANDS ST/PEARL ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306421',https://bustime.mta.info/m/index?q=306421,NE,MTA_306421,"40.660006, -73.987518",7 AV/19 ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306549',https://bustime.mta.info/m/index?q=306549,N,MTA_306549,"40.641058, -73.979006",MCDONALD AV/AVENUE C,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306550',https://bustime.mta.info/m/index?q=306550,N,MTA_306550,"40.643391, -73.979491",MCDONALD AV/CHURCH AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306551',https://bustime.mta.info/m/index?q=306551,N,MTA_306551,"40.645476, -73.979895",MCDONALD AV/ALBEMARLE RD,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306553',https://bustime.mta.info/m/index?q=306553,N,MTA_306553,"40.649876, -73.980715",MCDONALD AV/GREENWOOD AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306554',https://bustime.mta.info/m/index?q=306554,N,MTA_306554,"40.651955, -73.981126",MCDONALD AV/VANDERBILT AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306555',https://bustime.mta.info/m/index?q=306555,N,MTA_306555,"40.653719, -73.981478",MCDONALD AV/TERRACE PL,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306556',https://bustime.mta.info/m/index?q=306556,NW,MTA_306556,"40.655362, -73.981947",20 ST/10 AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306558',https://bustime.mta.info/m/index?q=306558,S,MTA_306558,"40.653053, -73.981501",MCDONALD AV/TERRACE PL,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306559',https://bustime.mta.info/m/index?q=306559,S,MTA_306559,"40.651248, -73.981106",MCDONALD AV/VANDERBILT ST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306560',https://bustime.mta.info/m/index?q=306560,S,MTA_306560,"40.649148, -73.98071",MCDONALD AV/GREENWOOD AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306562',https://bustime.mta.info/m/index?q=306562,S,MTA_306562,"40.646942, -73.980298",MCDONALD AV/CATON AV,"['MTA NYCT_B67', 'MTA NYCT_B69', 'MTABC_B103', 'MTABC_BM3', 'MTABC_BM4']"
'306563',https://bustime.mta.info/m/index?q=306563,S,MTA_306563,"40.644796, -73.979879",MCDONALD AV/ALBEMARLE RD,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306564',https://bustime.mta.info/m/index?q=306564,S,MTA_306564,"40.641942, -73.97933",MCDONALD AV/CHURCH AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306565',https://bustime.mta.info/m/index?q=306565,S,MTA_306565,"40.639954, -73.97926",MCDONALD AV/AVENUE C,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306566',https://bustime.mta.info/m/index?q=306566,S,MTA_306566,"40.63816, -73.978939",MCDONALD AV/CORTELYOU RD,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306571',https://bustime.mta.info/m/index?q=306571,NW,MTA_306571,"40.656833, -73.984311",20 ST/PROSPECT PARK WEST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306573',https://bustime.mta.info/m/index?q=306573,SE,MTA_306573,"40.656665, -73.982737",19 ST/PROSPECT PARK WEST,"['MTA NYCT_B67', 'MTA NYCT_B69']"
'306796',https://bustime.mta.info/m/index?q=306796,S,MTA_306796,"40.701066, -73.982897",GOLD ST/YORK ST,"['MTA NYCT_B62', 'MTA NYCT_B67']"
'306901',https://bustime.mta.info/m/index?q=306901,E,MTA_306901,"40.689463, -73.985515",LIVINGSTON ST/HOYT ST,"['MTA NYCT_B41', 'MTA NYCT_B45', 'MTA NYCT_B67', 'MTA NYCT_B93', 'MTABC_B103']"
'306961',https://bustime.mta.info/m/index?q=306961,N,MTA_306961,"40.696456, -73.987037",JAY ST/TILLARY ST,['MTA NYCT_B67']
'306962',https://bustime.mta.info/m/index?q=306962,N,MTA_306962,"40.69757, -73.986978",JAY ST/CONCORD ST,['MTA NYCT_B67']
'306969',https://bustime.mta.info/m/index?q=306969,N,MTA_306969,"40.692661, -73.98718",JAY ST/WILLOUGHBY ST,"['MTA NYCT_B57', 'MTA NYCT_B67']"
'307039',https://bustime.mta.info/m/index?q=307039,N,MTA_307039,"40.700329, -73.982855",GOLD ST/SANDS ST,"['MTA NYCT_B62', 'MTA NYCT_B67']"
'307102',https://bustime.mta.info/m/index?q=307102,N,MTA_307102,"40.647124, -73.980191",MCDONALD AV/CATON AV,"['MTA NYCT_B67', 'MTA NYCT_B69']"
